Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-09-07,0.01986,0.01986,0.01986,0.01986
2020-09-08,0.01907,0.01907,0.01907,0.01907
2020-09-09,0.01913,0.01913,0.01913,0.01913
2020-09-10,0.01924,0.01924,0.01924,0.01924
2020-09-11,0.01922,0.01922,0.01922,0.01922
2020-09-14,0.01934,0.01934,0.01934,0.01934
2020-09-15,0.01924,0.01924,0.01924,0.01924
2020-09-16,0.01903,0.01903,0.01903,0.01903
2020-09-17,0.01898,0.01898,0.01898,0.01898
2020-09-18,0.01885,0.01885,0.01885,0.01885
2020-09-21,0.01869,0.01869,0.01869,0.01869
2020-09-22,0.01862,0.01862,0.01862,0.01862
2020-09-23,0.01848,0.01848,0.01848,0.01848
2020-09-24,0.01841,0.01841,0.01841,0.01841
2020-09-25,0.01839,0.01839,0.01839,0.01839
2020-09-28,0.01822,0.01822,0.01822,0.01822
2020-09-29,0.01838,0.01838,0.01838,0.01838
2020-09-30,0.01846,0.01846,0.01846,0.01846
2020-10-01,0.01862,0.01862,0.01862,0.01862
2020-10-02,0.01875,0.01875,0.01875,0.01875
2020-10-05,0.01912,0.01912,0.01912,0.01912
2020-10-06,0.01944,0.01944,0.01944,0.01944
2020-10-07,0.01954,0.01954,0.01954,0.01954
2020-10-08,0.0197,0.0197,0.0197,0.0197
2020-10-09,0.02011,0.02011,0.02011,0.02011
2020-10-12,0.0202,0.0202,0.0202,0.0202
2020-10-13,0.02011,0.02011,0.02011,0.02011
2020-10-14,0.02011,0.02011,0.02011,0.02011
2020-10-15,0.0202,0.0202,0.0202,0.0202
2020-10-16,0.02021,0.02021,0.02021,0.02021
2020-10-19,0.02015,0.02015,0.02015,0.02015
2020-10-20,0.02019,0.02019,0.02019,0.02019
2020-10-21,0.02026,0.02026,0.02026,0.02026
2020-10-22,0.02028,0.02028,0.02028,0.02028
2020-10-23,0.02033,0.02033,0.02033,0.02033
2020-10-26,0.0203,0.0203,0.0203,0.0203
2020-10-27,0.02041,0.02041,0.02041,0.02041
2020-10-28,0.02036,0.02036,0.02036,0.02036
2020-10-29,0.0203,0.0203,0.0203,0.0203
2020-10-30,0.02019,0.02019,0.02019,0.02019
2020-11-02,0.02015,0.02015,0.02015,0.02015
2020-11-03,0.02017,0.02017,0.02017,0.02017
2020-11-04,0.02013,0.02013,0.02013,0.02013
2020-11-05,0.0201,0.0201,0.0201,0.0201
2020-11-06,0.02007,0.02007,0.02007,0.02007
2020-11-09,0.01973,0.01973,0.01973,0.01973
2020-11-10,0.01958,0.01958,0.01958,0.01958
2020-11-12,0.01947,0.01947,0.01947,0.01947
2020-11-13,0.01951,0.01951,0.01951,0.01951
2020-11-16,0.01929,0.01929,0.01929,0.01929
2020-11-17,0.01924,0.01924,0.01924,0.01924
2020-11-18,0.01919,0.01919,0.01919,0.01919
2020-11-19,0.01919,0.01919,0.01919,0.01919
2020-11-20,0.01916,0.01916,0.01916,0.01916
2020-11-23,0.01905,0.01905,0.01905,0.01905
2020-11-24,0.01916,0.01916,0.01916,0.01916
2020-11-25,0.01916,0.01916,0.01916,0.01916
2020-11-26,0.01919,0.01919,0.01919,0.01919
2020-11-27,0.01908,0.01908,0.01908,0.01908
2020-11-30,0.01881,0.01881,0.01881,0.01881
2020-12-01,0.01873,0.01873,0.01873,0.01873
2020-12-02,0.01864,0.01864,0.01864,0.01864
2020-12-03,0.01857,0.01857,0.01857,0.01857
2020-12-04,0.01828,0.01828,0.01828,0.01828
2020-12-07,0.01828,0.01828,0.01828,0.01828
2020-12-08,0.01825,0.01825,0.01825,0.01825
2020-12-09,0.01814,0.01814,0.01814,0.01814
2020-12-10,0.01798,0.01798,0.01798,0.01798
2020-12-11,0.01793,0.01793,0.01793,0.01793
2020-12-14,0.01774,0.01774,0.01774,0.01774
2020-12-15,0.01754,0.01754,0.01754,0.01754
2020-12-16,0.01744,0.01744,0.01744,0.01744
2020-12-17,0.01729,0.01729,0.01729,0.01729
2020-12-18,0.01723,0.01723,0.01723,0.01723
2020-12-21,0.0171,0.0171,0.0171,0.0171
2020-12-22,0.01689,0.01689,0.01689,0.01689
2020-12-23,0.01682,0.01682,0.01682,0.01682
2020-12-24,0.01646,0.01646,0.01646,0.01646
2020-12-28,0.01423,0.01423,0.01423,0.01423
2020-12-29,0.01411,0.01411,0.01411,0.01411
2020-12-30,0.01404,0.01404,0.01404,0.01404
2020-12-31,0.01405,0.01405,0.01405,0.01405
2021-01-04,0.0133,0.0133,0.0133,0.0133
2021-01-05,0.01259,0.01259,0.01259,0.01259
2021-01-07,0.01097,0.01097,0.01097,0.01097
2021-01-08,0.01039,0.01039,0.01039,0.01039
2021-01-11,0.00976,0.00976,0.00976,0.00976
2021-01-12,0.00868,0.00868,0.00868,0.00868
2021-01-13,0.00842,0.00842,0.00842,0.00842
2021-01-14,0.00805,0.00805,0.00805,0.00805
2021-01-15,0.00772,0.00772,0.00772,0.00772
2021-01-18,0.00755,0.00755,0.00755,0.00755
2021-01-19,0.00709,0.00709,0.00709,0.00709
2021-01-20,0.00645,0.00645,0.00645,0.00645
2021-01-21,0.00621,0.00621,0.00621,0.00621
2021-01-22,0.00605,0.00605,0.00605,0.00605
2021-01-25,0.00593,0.00593,0.00593,0.00593
2021-01-26,0.00554,0.00554,0.00554,0.00554
2021-01-27,0.00543,0.00543,0.00543,0.00543
2021-01-28,0.0054,0.0054,0.0054,0.0054
2021-01-29,0.0054,0.0054,0.0054,0.0054
2021-02-01,0.00451,0.00451,0.00451,0.00451
2021-02-02,0.00453,0.00453,0.00453,0.00453
2021-02-03,0.00437,0.00437,0.00437,0.00437
2021-02-04,0.00437,0.00437,0.00437,0.00437
2021-02-05,0.00428,0.00428,0.00428,0.00428
2021-02-08,0.00462,0.00462,0.00462,0.00462
2021-02-09,0.00451,0.00451,0.00451,0.00451
2021-02-10,0.00448,0.00448,0.00448,0.00448
2021-02-11,0.00454,0.00454,0.00454,0.00454
